,clust,Balance,Qual_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll
1941,3,21944,0,29461,13,0,0,3900
1942,2,76552,0,150010,36,0,0,3894
1943,3,37244,0,38220,18,0,0,3890
1944,3,38439,0,3318,13,0,0,3886
1945,3,32160,0,1130,6,250,1,3883
1946,2,126873,0,95598,32,500,1,3880
1947,3,8000,0,2250,11,0,0,3879
1948,3,194906,0,23780,14,200,1,3880
1949,3,85751,0,26842,14,0,0,3711
1950,3,15676,0,0,0,0,0,3178
1951,3,55064,0,8041,13,0,0,3329
1952,1,40675,0,1413,9,0,0,2895
1953,3,7843,0,600,2,600,2,3557
1954,3,56896,0,34019,15,0,0,3696
1955,3,91935,0,17550,18,0,0,4216
1956,3,50496,0,13287,26,0,0,4610
1957,3,19896,2395,9866,11,0,0,4602
1958,3,156853,0,37625,14,0,0,4510
1959,3,65533,0,7595,10,0,0,4544
1960,3,223670,0,32709,13,2227,4,4230
1961,3,91813,0,8690,11,2000,4,3911
1962,3,12207,0,0,0,0,0,4565
1963,3,26421,0,1250,3,0,0,4593
1964,3,16176,0,0,0,0,0,4170
1965,3,44754,0,0,0,0,0,3648
1966,2,23827,0,8125,37,1000,2,4616
1967,3,93743,0,1210,7,650,5,4676
1968,3,4787,0,3125,8,500,1,4734
1969,3,179472,0,11289,15,0,0,4708
1970,3,73639,0,4709,10,2709,9,4341
1971,3,76077,0,500,4,0,0,4616
1972,3,66456,0,3500,4,1000,2,4679
1973,3,14273,0,0,0,0,0,4341
1974,2,134346,0,100210,18,0,0,4485
1975,3,37693,0,30546,7,0,0,4671
1976,3,11961,0,11961,10,0,0,4646
1977,2,63311,0,90181,34,950,6,4604
1978,3,20678,0,2155,8,0,0,3862
1979,3,5316,0,1134,4,0,0,4610
1980,3,86511,0,5000,6,2000,4,4625
1981,3,133831,0,100,1,100,1,4588
1982,3,30306,0,2500,1,0,0,4309
1983,3,95925,0,7337,22,350,2,4625
1984,3,35080,3867,0,0,0,0,4562
1985,3,14304,0,0,0,0,0,4600
1986,3,115385,0,5890,15,1250,7,4546
1987,2,66411,1000,34826,19,3001,9,4211
1988,3,6978,0,610,3,0,0,4349
1989,3,39909,0,2682,14,0,0,4470
1990,3,8767,0,6589,8,3892,6,4394
1991,3,25544,0,3271,7,0,0,4580
1992,3,166417,0,28607,11,0,0,4357
1993,3,69555,0,21957,16,250,1,4390
1994,3,2344,0,1478,10,0,0,4481
1995,3,8780,0,2750,15,0,0,4237
1996,3,111064,0,12700,7,2700,6,4547
1997,3,44654,0,48874,16,0,0,4530
1998,3,32678,0,0,0,0,0,4481
1999,2,327126,1452,97997,25,350,3,4440
2000,3,76387,0,3588,7,0,0,4442
2001,3,268097,0,26933,25,0,0,4105
2002,3,52195,0,35847,13,0,0,4476
2003,3,137778,0,19557,18,0,0,4599
2004,3,354807,0,6000,12,3500,11,4597
2005,3,3056,0,1200,3,0,0,4363
2006,3,101901,0,17898,22,100,1,4433
2007,3,34182,0,0,0,0,0,3967
2008,3,7371,0,1375,4,0,0,4505
2009,2,178733,0,26465,22,1800,4,4537
2010,3,87553,0,15681,14,0,0,4547
2011,3,14614,0,2275,3,0,0,4567
2012,3,91259,0,60609,12,0,0,4531
2013,3,23997,0,250,2,250,2,4204
2014,3,37202,0,15000,4,0,0,4511
2015,2,53232,888,80696,65,22100,45,3831
2016,3,54594,0,14402,14,0,0,4233
2017,3,57474,0,5535,7,0,0,4364
2018,3,20111,0,5653,12,0,0,4468
2019,3,45950,0,38921,22,750,2,4302
2020,3,67948,0,2750,5,650,3,4226
2021,2,216498,0,43083,24,2500,5,4440
2022,3,100649,0,4000,3,500,1,4457
2023,3,52713,0,16273,13,100,1,4449
2024,3,186892,0,63444,13,500,1,3732
2025,3,11690,0,17615,17,0,0,4417
2026,3,144697,0,2000,1,0,0,4420
2027,3,75179,0,1015,2,0,0,4118
2028,3,19850,0,500,1,500,1,4376
2029,3,96154,0,7052,15,0,0,4433
2030,3,55778,0,6500,12,500,1,3704
2031,3,36227,0,7230,14,0,0,3736
2032,3,93848,0,1600,4,1500,3,4475
2033,3,41153,0,28686,15,0,0,4404
2034,3,20789,0,0,0,0,0,4279
2035,3,121992,6057,3200,4,600,2,4257
2036,3,37911,0,2250,11,0,0,4385
2037,3,233656,0,41941,14,500,1,4266
2038,3,41133,0,635,3,0,0,4419
2039,3,60864,0,23364,19,50,1,4436
2040,3,90526,0,2000,9,0,0,4488
2041,1,15148,0,15148,3,0,0,269
2042,3,5393,0,0,0,0,0,4517
2043,3,434,0,15530,5,0,0,3628
2044,3,81055,0,14344,14,0,0,4610
2045,3,31360,0,821,7,0,0,4488
2046,3,156885,0,38601,19,0,0,4534
2047,3,4148,0,13504,18,0,0,4607
2048,3,63820,0,13981,15,0,0,4608
2049,2,379744,2081,19191,17,1850,11,4608
2050,3,76659,0,0,0,0,0,4608
2051,3,40724,0,29481,14,0,0,4007
2052,3,146173,0,13871,17,0,0,4414
2053,3,26055,0,647,9,0,0,4464
2054,3,68,0,590,1,0,0,3937
2055,3,50001,0,4853,12,0,0,4023
2056,3,122506,0,21022,13,0,0,4408
2057,3,126886,0,9120,17,0,0,4044
2058,2,42342,0,11408,23,11408,23,4331
2059,3,58898,0,23050,15,50,1,4328
2060,3,45735,0,10085,3,0,0,4239
2061,3,77225,0,30646,15,0,0,4282
2062,3,59874,0,0,0,0,0,3986
2063,3,30868,0,405,3,0,0,4226
2064,3,34257,0,2010,4,0,0,4309
2065,3,42639,0,7366,12,0,0,4181
2066,3,771,0,40256,4,0,0,4203
2067,3,89708,0,8000,4,0,0,3173
2068,3,75892,0,8738,15,0,0,4160
2069,2,140918,0,69760,32,0,0,3883
2070,2,475338,0,39680,22,700,4,3355
2071,3,14426,0,0,0,0,0,4096
2072,3,29559,0,28969,16,0,0,4236
2073,3,113113,0,10736,13,0,0,4307
2074,3,73027,0,34002,19,0,0,4063
2075,3,17386,0,0,0,0,0,3771
2076,3,9310,0,500,1,500,1,4272
2077,3,11023,0,0,0,0,0,4328
2078,3,55406,0,38118,18,500,1,4310
2079,3,47638,0,0,0,0,0,3739
2080,3,30040,0,8636,8,500,1,3873
2081,3,24787,0,1000,1,0,0,3930
2082,3,40758,0,3500,4,1000,2,4299
2083,3,726,0,0,0,0,0,4268
2084,3,40686,0,260,2,0,0,4177
2085,3,16626,0,2500,13,0,0,4329
2086,3,18944,0,300,3,300,3,3932
2087,2,114949,0,87136,24,600,2,4294
2088,3,32522,0,5971,4,471,2,4042
2089,3,86533,0,3700,4,700,2,3600
2090,3,166470,0,9574,16,0,0,4194
2091,3,10797,0,0,0,0,0,3581
2092,3,131618,0,46473,16,0,0,4274
2093,3,77523,1112,11050,5,1000,2,4274
2094,3,47905,0,14575,16,2000,4,4245
2095,3,28695,0,0,0,0,0,4173
2096,3,15253,0,5427,8,0,0,4373
2097,3,193818,0,16327,13,0,0,3768
2098,3,30556,0,950,5,550,3,4361
2099,3,22678,0,2125,7,0,0,4068
2100,1,89430,0,24314,18,0,0,1547
2101,3,26522,0,18479,13,0,0,4358
2102,3,59913,0,2210,5,150,1,3481
2103,3,16516,0,500,1,0,0,4275
2104,1,49050,0,18436,16,0,0,2426
2105,1,27981,0,63004,17,0,0,2921
2106,1,4939,0,1000,1,0,0,2515
2107,3,26077,0,6768,4,0,0,3487
2108,3,110893,0,4653,6,0,0,3645
2109,3,56455,0,6000,3,0,0,4218
2110,3,32699,0,1500,2,500,1,3167
2111,3,109790,0,16108,4,0,0,3123
2112,2,166681,0,107645,25,0,0,3287
2113,1,145233,0,9366,5,4866,3,2626
2114,3,1054,0,15147,3,0,0,3133
2115,3,27532,0,4639,13,0,0,3939
2116,3,62464,0,5675,16,500,1,3820
2117,3,4041,0,0,0,0,0,3344
2118,3,28138,0,6330,29,0,0,3847
2119,3,33010,0,0,0,0,0,3915
2120,1,45687,0,45,2,0,0,2269
2121,3,12981,0,0,0,0,0,4246
2122,3,168246,1514,4600,4,100,2,4103
2123,3,75505,0,30850,17,500,1,4007
2124,3,55591,0,8817,13,0,0,3693
2125,3,37358,0,50488,19,0,0,3967
2126,3,33803,0,6100,34,0,0,4079
2127,3,2500,0,2500,1,0,0,3717
2128,3,140527,0,3500,14,0,0,4023
2129,3,5360,0,0,0,0,0,4392
2130,3,124430,0,15523,17,1200,8,4054
2131,3,240007,0,46771,14,0,0,4048
2132,3,245021,0,13639,15,180,1,3984
2133,2,53518,0,73933,30,400,1,3930
2134,3,122545,0,269,4,250,1,3834
2135,3,192889,0,10500,5,0,0,4096
2136,2,227776,0,47286,19,2276,5,3980
2137,3,37833,0,48172,15,500,1,3551
2138,3,48256,0,9690,2,0,0,3979
2139,3,99704,2704,15750,12,0,0,4106
2140,3,394999,0,4150,5,150,3,3599
2141,3,82497,0,0,0,0,0,3565
2142,3,15326,7663,0,0,0,0,4140
2143,3,32619,0,1070,7,0,0,3846
2144,3,57017,0,2495,11,0,0,3854
2145,3,252741,0,29296,19,635,3,4189
2146,3,49375,0,23628,14,0,0,3797
2147,3,25341,0,38,4,0,0,3995
2148,3,45150,0,18907,13,0,0,4141
2149,3,187462,0,10500,5,500,4,3953
2150,3,19132,0,9124,17,0,0,3915
2151,2,196967,0,38490,37,9550,20,4008
2152,3,13040,0,500,1,0,0,3972
2153,3,184301,0,6454,13,3954,12,4010
2154,3,36294,0,0,0,0,0,3956
2155,3,89840,0,7048,14,0,0,3819
2156,3,6914,0,1500,1,0,0,3915
2157,3,28493,0,21845,22,300,1,3932
2158,3,111793,0,500,1,0,0,4057
2159,3,18700,0,870,2,0,0,3995
2160,3,53957,0,7000,4,500,1,4133
2161,3,135770,0,4700,5,200,3,4215
2162,3,189784,0,35464,18,2197,4,4190
2163,3,60076,0,45582,9,0,0,3935
2164,3,3522,0,3522,4,0,0,3916
2165,3,36736,0,0,0,0,0,4134
2166,2,100634,0,69669,28,1540,12,4193
2167,3,88918,0,5537,14,0,0,4180
2168,3,245045,0,25039,16,500,1,4173
2169,2,37948,0,19213,43,0,0,3914
2170,3,81552,0,7703,8,0,0,3855
2171,3,118067,0,8715,12,0,0,3718
2172,3,268314,0,29968,14,500,1,3869
2173,3,135488,0,57787,16,0,0,4117
2174,3,68243,0,10012,22,903,3,3888
2175,3,56693,3953,20454,11,0,0,3893
2176,3,194875,0,7550,6,1050,3,3831
2177,3,206155,0,28447,17,0,0,3848
2178,3,35425,0,4125,19,0,0,3834
2179,2,161579,0,7688,21,5688,20,3811
2180,3,11314,1000,741,4,0,0,3845
2181,2,119531,0,60503,43,250,1,4002
2182,3,48433,0,4300,5,800,3,3673
2183,3,10872,0,4500,27,0,0,3882
2184,3,109268,0,7401,17,750,1,4034
2185,3,105160,0,20458,21,0,0,3732
2186,3,90919,0,44430,17,0,0,3739
2187,3,50230,0,4149,9,800,4,3727
2188,1,74538,0,18835,21,0,0,2726
2189,3,4606,0,4320,6,0,0,3501
2190,3,61617,0,23495,13,0,0,3972
2191,1,15275,0,75,2,0,0,2761
2192,3,112891,0,500,1,500,1,3909
2193,3,41176,0,7624,7,2624,4,3729
2194,3,81251,0,19500,6,0,0,3958
2195,3,18142,0,220,4,0,0,3638
2196,3,16200,0,40455,17,0,0,3840
2197,3,8913,0,2050,10,50,1,3630
2198,3,14372,0,9042,13,0,0,3557
2199,2,77965,0,41126,33,2683,7,3120
2200,3,12271,500,7684,15,1000,2,4219
2201,3,49874,0,39976,13,0,0,4293
2202,3,35445,0,3379,9,0,0,4198
2203,1,91755,0,5026,8,751,3,2676
2204,3,33753,0,14961,14,500,1,3335
2205,3,53750,0,23135,14,0,0,3736
2206,3,110132,0,19000,5,0,0,3271
2207,3,12221,0,511,4,0,0,3692
2208,3,65519,0,0,0,0,0,4150
2209,1,47291,0,1350,4,350,3,2336
2210,3,124564,0,11026,13,0,0,3840
2211,3,24111,0,9374,16,0,0,3802
2212,3,35801,0,3337,13,0,0,3743
2213,3,150972,0,2700,3,700,2,3645
2214,3,292023,0,14125,12,3250,7,3683
2215,3,47090,0,0,0,0,0,3726
2216,3,1300,0,454,11,0,0,3691
2217,2,109103,2370,19600,27,7600,24,3739
2218,3,101057,0,13650,11,2150,9,3600
2219,3,20900,0,1000,1,0,0,3685
2220,3,46607,0,0,0,0,0,3727
2221,3,33017,0,1069,7,250,1,3814
2222,3,30729,0,16456,15,0,0,3795
2223,3,35546,0,3376,10,0,0,3739
2224,3,7845,0,265,3,0,0,3508
2225,3,25788,0,4650,13,4650,13,3687
2226,3,13543,0,1443,7,423,2,3811
2227,3,16618,0,897,5,0,0,3620
2228,3,11548,0,1634,7,0,0,3837
2229,3,22181,0,6245,15,0,0,3656
2230,3,222312,0,29039,17,0,0,3721
2231,3,25080,0,2060,12,0,0,3795
2232,3,17964,0,5030,23,0,0,3783
2233,3,155385,0,15267,12,0,0,3624
2234,3,3977,0,0,0,0,0,3593
2235,1,14620,0,0,0,0,0,2833
2236,3,46882,0,0,0,0,0,3701
2237,3,3350,0,65,3,0,0,3540
2238,3,3049,0,0,0,0,0,3613
2239,3,32377,0,250,2,250,2,3515
2240,3,9396,0,860,5,350,2,3588
2241,3,102669,0,6760,14,306,2,3265
2242,3,26745,0,17547,9,0,0,3664
2243,3,120576,0,36635,14,0,0,3823
2244,3,7658,0,300,1,0,0,3231
2245,3,11136,0,100,1,0,0,3571
2246,3,168778,0,57060,20,500,1,3326
2247,3,124979,0,14267,14,0,0,3720
2248,3,35659,0,1102,9,0,0,3533
2249,3,55996,867,12165,14,0,0,3582
2250,2,65904,0,47224,35,5350,18,3655
2251,2,125679,0,68151,27,650,1,3683
2252,3,235312,0,56685,16,0,0,3476
2253,1,64414,0,1952,12,0,0,2395
2254,3,34204,0,16862,9,1700,5,3596
2255,3,22384,0,0,0,0,0,3676
2256,3,13381,0,1150,2,150,1,3312
2257,3,10959,0,500,1,0,0,3469
2258,1,28607,0,5943,5,0,0,2895
2259,3,30686,0,6161,2,0,0,3596
2260,3,8260,0,700,2,0,0,3673
2261,3,61584,0,27937,14,0,0,3783
2262,3,141594,0,30565,16,0,0,3776
2263,3,114549,0,5000,4,1000,2,3760
2264,3,64153,0,23563,19,0,0,3575
2265,3,10000,0,790,3,0,0,3564
2266,3,21839,0,853,3,119,1,3638
2267,3,182704,5513,5850,12,3100,10,3820
2268,3,92551,0,13755,13,500,1,3895
2269,3,49353,0,34656,14,0,0,3540
2270,3,21843,0,1411,9,0,0,3177
2271,3,34072,0,500,1,0,0,3879
2272,3,72962,0,28055,16,0,0,3869
2273,3,99502,0,19678,28,600,2,4182
2274,3,13250,0,17778,14,0,0,3861
2275,3,98232,0,56687,14,500,1,3867
2276,2,98895,0,89709,17,500,1,3854
2277,3,119340,1000,400,5,400,5,3855
2278,3,30171,0,15370,13,0,0,3853
2279,3,105957,0,4881,12,0,0,3859
2280,3,22548,0,3225,9,0,0,3852
2281,3,89761,0,11965,13,0,0,3845
2282,3,65263,0,22500,4,0,0,3844
2283,2,128456,0,70125,28,0,0,3764
2284,3,35203,0,1800,16,1800,16,3832
2285,3,62023,0,750,4,550,1,3819
2286,3,44197,0,2500,1,0,0,3831
2287,3,104245,0,45589,14,0,0,3810
2288,3,252520,0,43392,17,500,1,3818
2289,3,85496,0,2799,7,2711,6,3820
2290,3,49874,0,7200,9,1700,4,3817
2291,3,109649,0,22136,13,0,0,3812
2292,3,34379,0,13051,20,150,1,3805
2293,3,56688,0,3550,10,1050,9,3812
2294,3,48970,0,30872,14,0,0,3817
2295,2,70789,0,76661,29,150,1,3810
2296,3,24277,0,5330,5,0,0,3796
2297,3,20308,0,19526,13,0,0,3797
2298,3,111041,0,10252,12,0,0,3875
2299,3,27904,0,6622,17,0,0,3793
2300,3,128620,0,7747,12,0,0,3789
2301,3,65340,2454,33795,11,500,1,3775
2302,3,27135,0,4908,11,0,0,3783
2303,3,32898,0,1000,1,0,0,3777
2304,3,196922,0,40170,18,0,0,3755
2305,3,196175,0,33886,13,0,0,3775
2306,3,11457,0,705,3,0,0,3767
2307,3,175344,0,40152,19,0,0,3770
2308,2,5154,0,54657,28,0,0,3769
2309,3,13232,0,8668,16,0,0,3753
2310,3,88232,0,11550,5,550,3,3729
2311,3,75526,0,46421,14,0,0,3712
2312,3,53935,0,0,0,0,0,3743
2313,3,18402,0,0,0,0,0,3746
2314,3,24784,0,100,1,0,0,3729
2315,3,62903,0,16434,13,0,0,3732
2316,3,80272,0,34744,14,550,2,3728
2317,3,10458,0,10458,12,0,0,3726
2318,3,188184,0,32170,13,0,0,3707
2319,3,83524,0,43152,18,0,0,3694
2320,3,10794,0,0,0,0,0,3712
2321,3,49807,0,6393,20,0,0,3718
2322,3,18266,0,12254,15,0,0,3713
2323,3,87851,0,28969,17,0,0,4026
2324,3,32991,0,1230,6,0,0,3693
2325,3,28677,0,215,3,0,0,3699
2326,3,103809,0,16776,14,0,0,3699
2327,3,417,0,3000,1,0,0,3670
2328,3,8859,0,11998,13,0,0,3690
2329,3,26896,0,5364,15,0,0,3685
2330,3,16986,0,0,0,0,0,3676
2331,3,25530,0,25131,17,0,0,3677
2332,3,77067,0,40129,15,0,0,3671
2333,3,6350,0,0,0,0,0,3657
2334,2,76118,0,79154,41,1992,2,3621
2335,3,40420,0,8649,14,0,0,3651
2336,3,30178,0,14422,15,0,0,3656
2337,3,15088,0,0,0,0,0,3650
2338,3,138020,0,16449,17,500,1,3637
2339,3,27310,0,15537,16,500,1,3623
2340,3,109131,0,17481,17,150,1,3622
2341,3,35356,0,18520,15,300,1,3637
2342,3,33466,0,355,3,0,0,3592
2343,2,350608,0,50988,26,2643,5,3630
2344,3,42107,888,3600,4,1000,2,3607
2345,3,74796,0,19710,15,400,1,3616
2346,3,26129,0,20265,17,0,0,3629
2347,3,30893,0,0,0,0,0,3623
2348,3,9445,0,1000,2,1000,2,3613
2349,3,52965,0,500,1,0,0,3606
2350,3,19516,0,17696,16,0,0,3593
2351,3,106378,0,56007,14,0,0,3607
2352,3,22201,0,51278,16,350,1,3602
2353,3,73378,0,13607,14,0,0,3599
2354,3,50193,0,12263,3,0,0,3596
2355,3,165144,0,24156,14,0,0,3581
2356,3,53556,0,0,0,0,0,3575
2357,3,18387,0,40560,19,800,2,3588
2358,3,28577,0,48564,14,0,0,3586
2359,3,55417,0,37127,31,0,0,3575
2360,3,142244,0,12325,13,0,0,3578
2361,3,23139,0,8156,14,0,0,3578
2362,2,146232,0,83783,19,375,1,3566
2363,3,35323,0,1875,8,0,0,3553
2364,2,108081,0,217006,24,0,0,3567
2365,3,1021,0,100,1,0,0,3553
2366,3,120345,0,38323,17,650,2,3544
2367,3,11593,0,9055,16,0,0,3558
2368,3,68180,0,2044,9,0,0,3550
2369,3,26605,0,3704,11,0,0,3543
2370,3,17920,0,3250,18,0,0,3546
2371,3,85156,0,133,5,0,0,3550
2372,3,9005,0,520,1,0,0,3531
2373,3,55404,0,10613,15,500,1,3531
2374,3,42584,0,841,6,0,0,3526
2375,2,92843,0,27650,29,9150,26,3530
2376,3,51082,0,40878,13,0,0,3524
2377,3,18727,0,0,0,0,0,3524
2378,3,212029,0,43162,19,0,0,3518
2379,3,48806,0,12600,10,2500,8,3502
2380,3,15610,0,0,0,0,0,3508
2381,3,46876,0,9680,7,0,0,3498
2382,3,14075,0,4286,15,0,0,3513
2383,3,59895,0,10500,4,0,0,3497
2384,3,25936,0,0,0,0,0,3495
2385,3,134318,0,333,3,258,1,3488
2386,3,32807,0,17259,4,0,0,3482
2387,3,38591,0,11039,18,0,0,3488
2388,3,48958,0,24430,5,0,0,3483
2389,3,10710,0,1000,1,0,0,3460
2390,3,60349,0,10350,18,0,0,3468
2391,3,9453,0,2585,5,0,0,3463
2392,3,60867,0,41345,18,0,0,3454
2393,3,27590,0,100,1,0,0,3455
2394,3,100069,0,18745,13,0,0,3454
2395,3,27820,0,3005,11,0,0,3454
2396,3,20503,0,520,3,0,0,3445
2397,3,137371,0,4977,6,1977,4,3447
2398,3,12950,0,12798,18,195,1,3432
2399,3,25207,957,6883,13,0,0,3440
2400,3,17088,0,0,0,0,0,3510
2401,3,24100,0,26674,23,2300,7,3421
2402,3,101632,0,48658,14,0,0,3432
2403,3,233449,0,21274,18,0,0,3419
2404,3,45257,0,3625,7,0,0,3417
2405,3,626,0,626,1,0,0,3393
2406,3,18272,0,2920,5,0,0,3405
2407,3,10756,0,1375,4,0,0,3104
2408,3,161281,0,6321,8,175,1,3399
2409,3,75680,0,23159,14,0,0,3397
2410,3,59839,0,26962,18,0,0,3404
2411,2,201259,0,40755,34,0,0,3398
2412,3,101772,0,26480,17,1000,2,3396
2413,2,190674,4704,104159,33,4754,15,3396
2414,3,1452,0,2375,5,0,0,3396
2415,3,30902,0,4175,12,50,1,3384
2416,3,65458,1000,28356,24,1100,3,3382
2417,3,114067,0,42569,23,0,0,3336
2418,3,93371,0,55338,20,0,0,3382
2419,3,20207,0,3033,12,0,0,3370
2420,3,41040,0,66292,14,200,2,3372
2421,3,41062,0,8275,11,0,0,3356
2422,3,208825,0,42007,23,0,0,3369
2423,3,81087,0,18971,12,0,0,3362
2424,3,14336,0,0,0,0,0,3349
2425,3,29929,0,18032,17,150,1,3344
2426,3,121390,0,8500,4,0,0,3342
2427,3,23226,0,2236,2,0,0,3343
2428,3,451294,0,45907,22,500,1,3347
2429,3,68012,0,247,3,0,0,3342
2430,3,23589,0,0,0,0,0,3336
2431,1,35033,0,1000,1,0,0,2913
2432,3,19860,0,1500,5,0,0,3281
2433,3,49588,0,4960,14,100,1,3299
2434,3,111442,0,30368,19,0,0,3392
2435,3,87402,0,41685,21,0,0,3306
2436,3,21875,7558,12398,15,0,0,3299
2437,3,71459,0,36608,28,1020,3,3312
2438,3,34049,0,2030,8,0,0,3306
2439,3,39759,0,100,1,100,1,3278
2440,3,64138,0,22089,19,0,0,3257
2441,3,83811,0,25936,15,500,1,3281
2442,3,51864,0,6795,13,0,0,3279
2443,3,168886,0,66859,21,200,1,3285
2444,3,51730,0,2875,16,0,0,3264
2445,3,118141,0,46521,11,0,0,3259
2446,3,76060,0,33424,30,0,0,3263
2447,3,25316,0,0,0,0,0,3258
2448,2,16859,0,64109,45,4822,9,3266
2449,3,42236,0,8639,10,8389,9,3259
2450,3,3446,0,0,0,0,0,3245
2451,3,26119,0,3189,6,0,0,3257
2452,2,136732,0,87549,20,0,0,3252
2453,3,14554,0,0,0,0,0,3237
2454,3,165203,0,36666,20,0,0,3239
2455,3,76513,0,45265,16,0,0,3235
2456,2,137076,0,61276,24,1600,4,3225
2457,3,11952,0,0,0,0,0,3244
2458,3,44742,0,2500,1,0,0,3217
2459,3,94022,0,2585,14,0,0,3222
2460,3,29287,0,0,0,0,0,3216
2461,3,199273,0,58457,14,0,0,3217
2462,3,114868,0,45996,22,0,0,3204
2463,3,37335,0,19507,17,0,0,3202
2464,3,45522,0,10728,13,0,0,3197
2465,3,66524,0,34682,23,0,0,3188
2466,3,38411,0,500,1,500,1,3190
2467,3,38137,0,11050,3,50,1,3182
2468,3,22077,0,1385,4,0,0,3187
2469,2,65784,0,10953,50,0,0,3169
2470,3,95916,0,11845,11,0,0,3182
2471,3,122164,0,9944,16,0,0,3182
2472,3,307149,2562,58008,19,650,2,3173
2473,2,200089,4727,75019,21,300,2,3166
2474,2,161453,0,38956,44,0,0,3158
2475,3,135568,0,40051,21,0,0,3166
2476,3,98339,0,16336,13,0,0,3145
2477,3,26103,0,13692,18,0,0,3151
2478,3,11133,0,0,0,0,0,3147
2479,3,7011,0,19791,16,0,0,3152
2480,3,177232,0,14787,13,0,0,3137
2481,3,29298,0,24656,13,0,0,3141
2482,3,35304,0,30532,13,0,0,3131
2483,3,14952,0,250,1,250,1,3099
2484,3,163315,0,8035,29,0,0,3120
2485,3,23649,0,3250,16,0,0,3176
2486,3,4460,0,4741,14,1816,1,3113
2487,3,169794,0,22824,19,767,2,3119
2488,3,23781,0,50,1,50,1,3085
2489,2,704113,0,98119,23,0,0,3082
2490,3,34942,0,19016,13,0,0,3089
2491,3,5970,0,1000,1,0,0,3091
2492,3,192246,0,3170,5,500,1,3083
2493,3,34103,0,34630,16,0,0,3115
2494,3,142152,0,19464,13,0,0,3088
2495,3,12713,0,0,0,0,0,3077
2496,3,28848,0,0,0,0,0,3069
2497,3,10940,0,0,0,0,0,3062
2498,3,24372,0,255,1,255,1,3064
2499,3,29005,0,90,3,0,0,3060
2500,3,215155,0,57130,15,0,0,3069
2501,3,30062,5368,7373,10,4373,8,3057
2502,1,13117,0,1972,3,0,0,3027
2503,3,86341,0,20991,16,0,0,3053
2504,3,142810,0,8000,4,0,0,3049
2505,3,8399,0,21136,13,0,0,3052
2506,3,120622,0,25675,14,500,1,3040
2507,3,86150,0,7600,34,100,1,3011
2508,3,14079,0,6503,16,0,0,2999
2509,3,10036,0,13959,16,0,0,3030
2510,3,80737,0,2845,5,150,1,3028
2511,3,25435,0,7147,32,0,0,3027
2512,3,241165,0,1700,3,200,2,3000
2513,3,85826,0,33678,29,0,0,3026
2514,3,654,0,14967,10,0,0,3022
2515,1,11525,0,0,0,0,0,3008
2516,1,40204,0,850,3,350,2,3006
2517,1,22963,0,0,0,0,0,2998
2518,1,47165,0,4545,4,0,0,2992
2519,3,103240,0,44627,29,50,1,2993
2520,1,61737,0,6789,12,0,0,2921
2521,1,25766,0,2548,16,100,2,2973
2522,2,147090,0,35511,31,1800,16,2927
2523,1,79333,0,1500,3,1500,3,2977
2524,1,4923,0,305,2,0,0,2985
2525,3,56687,0,48989,28,0,0,2973
2526,3,326704,0,37408,19,0,0,2962
2527,1,45149,0,21292,10,0,0,2949
2528,3,57477,0,2607,4,0,0,3038
2529,1,48265,0,1000,1,0,0,2951
2530,1,34249,0,4100,12,0,0,2951
2531,3,210491,0,48287,18,0,0,2958
2532,1,25671,0,10513,12,0,0,2945
2533,3,191583,0,25675,18,0,0,2950
2534,1,90332,0,12845,25,0,0,2927
2535,1,53532,0,30808,18,0,0,2927
2536,1,71507,0,3750,6,0,0,2934
2537,1,35196,0,0,0,0,0,2922
2538,1,30034,0,15816,6,0,0,2908
2539,1,47787,0,47223,21,450,1,2921
2540,1,46967,0,2000,9,0,0,2888
2541,1,103615,0,13668,15,1300,11,2896
2542,1,5110,0,0,0,0,0,2901
2543,1,128927,0,61165,14,0,0,2882
2544,1,5000,0,5000,1,0,0,2893
2545,1,126701,0,20636,15,0,0,2878
2546,1,34855,0,230,3,0,0,2882
2547,1,34464,0,5312,5,0,0,2886
2548,1,86638,0,45861,13,0,0,2867
2549,2,140398,0,118013,26,1100,4,2972
2550,1,65812,0,185,2,0,0,2854
2551,1,34177,1754,7072,16,350,1,2867
2552,1,58195,0,24808,13,0,0,2838
2553,1,34781,0,11270,12,0,0,2859
2554,1,22457,0,17579,15,0,0,2858
2555,3,19996,0,500,1,0,0,3217
2556,1,26256,0,2000,9,0,0,2847
2557,1,42966,0,7734,6,0,0,2840
2558,1,3129,0,0,0,0,0,2840
2559,3,138008,5368,34178,14,200,1,2962
2560,1,9611,0,2250,3,0,0,2845
2561,1,40702,0,39897,14,0,0,2826
2562,1,105579,0,16332,12,0,0,2830
2563,1,46654,0,3215,6,0,0,2830
2564,1,518960,0,15700,8,200,1,2819
2565,1,39715,0,17388,12,0,0,2826
2566,1,199,0,0,0,0,0,2822
2567,1,6345,0,7719,18,0,0,2805
2568,1,72598,0,6090,8,1100,1,2804
2569,1,59805,0,2900,7,1700,5,2802
2570,1,10307,0,0,0,0,0,2808
2571,1,37997,0,11073,5,0,0,2805
2572,1,102083,0,12978,14,150,2,2780
2573,1,104632,0,26700,10,1200,7,2791
2574,1,18260,0,500,1,0,0,2780
2575,1,28484,0,350,3,0,0,2782
2576,1,29105,0,5000,1,0,0,2774
